account,volume,trades,liquidations,pnl,pnl_pct
0x8450a7852495dafe063c3e436d0750698777965c,53271.982660605230478866,29.0,0.0,195.559854153230126895,0.39111970830646025379
0x9c9c45ce02fe2d66bff2f2e6eb381d54c3a6616a,3750.87000000,1.0,0.0,234.567083531813763597,0.3893082068383768832400887697
0xa904d8da48c3800eec629099fa14916dfa1980fb,335630.591011923676339082,11.0,1.0,2330.569798151119807945,0.3840654778529659773747549635
0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,1209.376194239911031749,1.0,0.0,189.526318310356728405,0.37905263662071345681
0x8286cdc18ce6d3de409e326578dd482a3e815c6b,2426.715374280000000000,1.0,0.0,445.016547878388735108,0.3754638264928366163205208249
0x41bb08c5f310dd5eb32289a621efa54d8ac89f0b,4070.825912047713744698,2.0,0.0,185.602211902558667829,0.371204423805117335658
0xfcc1b0aaeb2b9063ab34fdfbb3eedc2ff30ae4f2,36880.521119408869898321,6.0,0.0,1256.854924869697571118,0.3703905348399552664667584668
0xff15208bb7bdc9024431c3294c9d1f6e262304a9,58588.421366161167542393,10.0,1.0,2721.838658128958030410,0.3691744819103758989084625322
0x238f04fb98b630a302fb0e304141e1336f256b8c,2217.671430916270272718,2.0,0.0,181.829703985776517123,0.363659407971553034246
0xaac47732a9617bd6e2881eb703c07f60f9a9a6fa,1084.29563368,1.0,0.0,181.764028473017092335,0.36352805694603418467
0x79f1d64a18008652fca2a97bb59807e14d82cb4c,2203.354336350325686704,2.0,0.0,176.906586084629497863,0.353813172169258995726
0xdd6a1e4aa603054a7a3b400b002d111d70d61afd,1068.638620627852851761,3.0,0.0,176.859533830333647498,0.353719067660667294996
0x5cebbdd7ba6820ff6cc0feab04543edfddecf2d7,37960.390000,2.0,0.0,1556.299892963887485050,0.3289898792734687974860693443
0x24339ce06cc2f30547660ce8564431a309eb975e,38944.6752,2.0,0.0,318.760944343604540000,0.3193590725639394623488958896
0x5794f7de490ea3f193ca8b60373db91a86fda811,2920.190902713379147379,2.0,0.0,155.580095604029762769,0.311160191208059525538
0xc72aed14386158960d0e93fecb83642e68482e4b,1548586.545656637284155771,7.0,0.0,25546.090627351722459391,0.3040230106261383208180743435
0xfa8343c666c7b4e617e502c7070a31c52d5a46ec,9608.549202278688309823,8.0,0.0,150.627668281535694567,0.301255336563071389134
0xfc29862c02057685f01e134ffe44b7887812381b,249.999999999999999220,1.0,0.0,148.131726786116584485,0.29626345357223316897
0x092359ff72d7c734eed1f80589214fb741193a3f,45259.211270496247599061,9.0,0.0,937.478639127120456609,0.2955001916835455010221855931
0xc4a6312a5d5af3c03d546fa287fa1f883b3db749,49659.388512138360324000,1.0,0.0,1050.023637101591893232,0.2952403358480002490259466653
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,5145.12861298363033379,4.0,0.0,147.298590224455099970,0.29459718044891019994
0xab8abca00e36b396aa3b9d9a5796d0e18af583ae,597382.147894360555474567,4.0,0.0,63185.827486558868271724,0.2892804012170665146892829661
0xfc48d169488bb14a0846cd9cc7b847d6b035b918,100.813683675875339999,1.0,0.0,144.005850454738037102,0.288011700909476074204
0x1efb3038de631cfce0c0a231952c6b90d5d9cfe5,5277.45773166030645184,10.0,0.0,159.870787847623775578,0.2799631904477531046088808265
0xeac5b71a1dfea267842ccf58293d1ca7aaba6c89,236930.868582711305550589,14.0,0.0,1187.216868272220008037,0.2603749134231680176670627680
0x8503c8568a544cc5bc1cba7dfbd1dd780a2ccff5,58455.602264790742565175,16.0,0.0,601.334237338175323837,0.2585153411676017358826573801
0x2f9035f14d9134bed45e2642ae148f673f5ecb7e,20204.090036347753844939,13.0,0.0,258.710574957853412612,0.2571240865099918414703570314
0x52164f0319da8aedc08d7523c929af23761425ef,6085.098434721470500511,2.0,0.0,160.379898049448836275,0.2560958635767337221110212977
0xac6cca006247e198f7786e4e5cb864992a4ec230,787.720537011882501418,3.0,0.0,177.278295649127134882,0.2503475732774674199500674470
0x60d25d3428bff3a3435191be88f2ee923dbe1751,145650.000000000000000000,2.0,0.0,5720.846451234618730680,0.2489747299542690989230877657
0x92a4f58009df9eac5f2af6d05977683639f0060e,6382.850036280529975412,8.0,0.0,122.91662732920714958,0.24583325465841429916
0x8e8a0cbec5f6e73710aa9b12a6a1370c9cdcd341,7520.678381463840500542,8.0,0.0,414.651564632728229898,0.2442937670346064365266280902
0x171c1cf42c8e11589381f5e4846ffe4e2c7f6d95,12247.599084476279273629,10.0,0.0,121.070446213049123899,0.242140892426098247798
0x2e2afafbeeaa08d6883dcdebee84a2d623a9ceee,20987.265488065821669732,6.0,0.0,274.120385586653571106,0.2398708001720645029869597825
0x2f9677016cb1e92e8f8a999c4541650c80c8637a,896.255132971855200567,2.0,0.0,1083.591713562945872809,0.2385891014713374596943949969
0x1254df8581b92609f087a505f77b4a9dc89502c3,10674.591269340725039778,10.0,0.0,119.043342906024916887,0.238086685812049833774
0xf7125120bc41758fb157cbd18c2f012005ed48d2,1922.466429578968481797,3.0,0.0,118.328025874362297553,0.236656051748724595106
0xb52ef2b0ff95c8f7968170e1b2506b59abe74501,3725.633132531458115991,5.0,0.0,117.898862128941684536,0.2339454351941004049279173567
0x61a83d61ec0d94b365441ed7bf1d2a4ae777785d,554.999999999999999077,1.0,0.0,115.256973133541229412,0.230513946267082458824
0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,32306.514461198169351136,66.0,0.0,204.538811386907029401,0.2285877032164071904917890825
0xea0adcf3ef5a227d2976abe91c9e2f35b8ae402d,545.889570642561234736,1.0,0.0,113.120726692406992514,0.226241453384813985028
0x5d080b5d2718bd65678c9582519eb876c3042511,612455.196905809381846455,6.0,0.0,16225.753557403149846255,0.2201087149615608400341983602
0x475476708ae9d5ee62b0e977aa37d4dd16281926,1149.929616136969085985,2.0,0.0,109.945212211725962217,0.219890424423451924434
0x84ba5579b2711d7258839c3d48d358a274045f1a,20601.031870520798399913,20.0,0.0,183.188958215190202973,0.2198314035046046199234844166
0xe41b70edbb2f5708f48d1442c4935630f07d40f7,2618.134139884797152348,2.0,0.0,106.570214471358354169,0.213140428942716708338
0x576753b2f1684dd5ca255c76a2bf9a66063e1d5b,64595.896989600559521437,13.0,0.0,728.009040500403558289,0.2130964708201432665065635159
0xd82a92991df76f59fd0c3c1de786f03d8a01e7fc,649.124792290786908852,1.0,0.0,138.123753754082520585,0.2124980826985884932076923077
0x764f4909251f81976a0a2dcebce95333e4c27517,3404.682128493924000312,35.0,0.0,381.606444677817294671,0.2115899788384553388941567002
0x3cc4d5e7d3f4ae8cdb34d1a011b07b00309b556f,49046.785322963286010288,20.0,0.0,363.654829426302459172,0.2110517973190330648650072321
0x3a5d01b7376c44c26ab8cf5935b22a4eeb948e93,1138.211999999999962218,3.0,0.0,105.462979905020383872,0.210925959810040767744
0x398e17b329b074c700d18e87f49b85d0512699e9,20366.350182272328979673,13.0,0.0,140.358210140656020447,0.2074648199279611177098844629
0x3aaddff2acaa537603e2a11443b0bcb929ea2398,3605.53579034853188269,11.0,0.0,101.415299028020641441,0.202830598056041282882
0x161d9b5d6e3ed8d9c1d36a7caf971901c60b9222,13910.179442275038345882,3.0,0.0,195.644505802569095964,0.2002149776286725547854015850
0x5dff4ea21a1ddaa1fcc4c6c10aac86add98909c3,1684.122776044051995859,4.0,0.0,99.602734667728792193,0.199205469335457584386
0x4bebbc16403627fd16facd2d9be0ba21afad7fd8,1038.254555188601532569,3.0,0.0,98.359370911359549741,0.196718741822719099482
0x2a4e38ec0153160f0f837f32ae3e0df0d98611f9,103891.989296512737375929,13.0,0.0,268.465617183109216653,0.1966672435984418354053389494
0x243d955c68a09d69ded62d1b98808c9ceba2c6eb,13010.234515009813843834,4.0,0.0,1087.056666795607496988,0.1958513504906834724716487824
0x7804c5f4fd50f7c12845e2951e24858b8c270e35,4484.577176282332352199,9.0,0.0,96.386208834306943667,0.192772417668613887334
0x25a67a5f1f3125dd24e59289e82e890fcabe796c,3656.356156729999999924,3.0,0.0,210.951644941045199908,0.1917742226736774544618181818
0xc6c9d802bc16d8746aafcac4781f9a8d442d585d,2199.717899849143259753,4.0,0.0,95.735352102952316265,0.19147070420590463253
0x53f90bbfd69dd24c94f483686e2dc2a4dd777575,151221.406864365866134301,11.0,1.0,3208.419182343639437186,0.1908610123750950326282611205
0xb98c9ced420a137d3def9c62d99dde55d4d8879f,510.524103784615952181,1.0,0.0,93.765054762458011794,0.187530109524916023588
0x018439894b681cc2aaddb613a425a1cfa6e59c29,177470.561793394938683569,81.0,0.0,3111.279796771100857688,0.1868119687324205376606418733
0x370a5275f69cb3c2e76cfe575cf7f846f906b34d,2588.324183895753136935,3.0,0.0,93.204403655474876590,0.18640880731094975318
0x5096a09bfd7697d0ba3053abb98293ed17f4f375,5843.994108913108742580,1.0,0.0,2599.763965748837158227,0.1854475460901025251715016785
0x00cd2ff07447e2372549ac54fba8548bef968687,195863.565106544752577039,2.0,0.0,3698.291033048128529422,0.1849145516524064264711
0xbf49b454818783d12bf4f3375ff17c59015e66cb,44919.815789047095787372,14.0,0.0,549.754536888785710989,0.1848887044913996154936562028
0xad0f62d1841529ea7442de3f967a42a8410a48da,91444.574976188141507735,8.0,0.0,446.678626855610443843,0.1846426388741023186572776199
0x14b83dcc51c876c4af25a63bbc6bf81b18016f10,124709.218258656565188124,25.0,0.0,622.197774077325418547,0.1836117920370119936972188851
0x296e0c21db4061ebf971e55d5db85011e7ff9797,3568.026415749937460904,2.0,0.0,90.955959341139915192,0.181911918682279830384
0x55a5705453ee82c742274154136fce8149597058,219.999999999999999999,1.0,0.0,89.975471940518935837,0.179950943881037871674
0x33ec0e01e2dd454d658e3ae748779f390024a5cd,429.558082053132274953,1.0,0.0,89.156765979642601398,0.178313531959285202796
0x10dbc99c90234e4447f0366e8368d688f622475a,53664.211224370502819496,81.0,0.0,95.951531934127538059,0.1768334332754279402324515364
0x19dee72bad736fc5290c3a7b508e8cd3c721d4cf,60704.670636444827761237,2.0,0.0,529.393478454689663333,0.1764517049632900378442479574
0x69b38da50a977dc61c7571c9dc8192ea1a884dcb,39486.943106011205015676,4.0,0.0,182.695073431656075515,0.1762946887385759302263300577
0x7edba0f13e5aa11bd5c1fb96ab25d26f1907fd1a,19492.993628808650005560,19.0,3.0,136.037117592044891472,0.1736315912575521743878460716
0x1c4ff9ebd8c59d89f06458113323f451e577082f,513.830022135563351572,1.0,0.0,86.119240275155409917,0.172238480550310819834
0xa984ce40edccbf979c95a9c77c3a2078e1c346bc,2193.690587104765876392,4.0,0.0,85.995905689063571751,0.171991811378127143502
0xcd2f5b88f0e79571ea3fcdf43e63ecb21a2df36f,87534.5104584,2.0,0.0,1706.452906660489953347,0.1715028046894964777233165829
0xed7e736851bc65967a65cf1134300c27f39b7648,514.999999999999989582,1.0,0.0,85.690028786500322273,0.171380057573000644546
0xd8e177792a8c8ba6767d3e274e2735120a44e4a1,297012.708535521234974401,6.0,0.0,840.699664926722789804,0.1681399329853445579608
0xcb31f0becfc9d011676e7f84cbcd10fe4717f252,504.999999999999938538,1.0,0.0,83.648085927511318546,0.167296171855022637092
0x31e4050d12207b9b80205484023e4aa53a30daee,61035.765347454149129034,7.0,0.0,490.287903883709333215,0.1653271050806728382089402740
0xdb9918673d782a8116f583937f2f4a32352f11a2,1136.274761011807351365,2.0,0.0,82.481785640605114940,0.16496357128121022988
0x1cebea79ce82286257db50c9db0e4f4772b76f7e,156900.339186274803704743,6.0,0.0,530.763271820411766177,0.1638083268110440043730414018
0xa8df0d3d1abf9fd16f992bbf4595c621935cfe0a,20418.951824198375369844,1.0,0.0,335.650919982078761773,0.1637951682659339755947496199
0x78f214cf1287b5c97df55a285e885b09c0d43e3d,213150.985498165203235872,97.0,3.0,1062.017282945450833841,0.1606306959342341978891681262
0xf6809718d9d4bc12f685fce6db7c1dfa7975dfa9,5537.310961737324682204,5.0,0.0,79.709890741267119336,0.159419781482534238672
0xbb1edb8c64d7baa322fadfd13d4a5db96d02a2e1,14963.597620759720888131,10.0,0.0,79.662256913577392353,0.159324513827154784706
0xee11837949dcdaa77f11a7d59e4f831e26c4e3c0,58820.623227252715863348,5.0,0.0,913.817439217790816251,0.1589170830644409655368437750
0x08fbb279e8f9db67cb6496cc7a3cf9e539525e20,1084.729157108507380871,2.0,0.0,78.298533206000134051,0.156597066412000268102
0xfa088e1f6691a4de186b6486a3266687019cf916,2716.747854963257288070,1.0,0.0,78.075479153347489491,0.156150958306694978982
0xa8c755149503b2ea33a2273000568d2b13bf41a7,1509.600915202508371835,6.0,0.0,76.413427020590750118,0.152826854041181500236
0x56463d50e1d58b2036b0dad19784df57d1aa6e9b,6540.484178326135278591,14.0,1.0,76.348871107167656888,0.152697742214335313776
0x3b7a7674a43936e9f0d4aa98bc73f990cd726029,1087.693826254981757856,2.0,0.0,75.890366727986770055,0.15178073345597354011
0x193641ea463c3b9244cf9f00b77ee5220d4154e9,689.872003474434860134,3.0,0.0,75.327589785616061401,0.150655179571232122802
0x9b0ab941b8a983857811d62d385035b69ec8bc43,5002.862868594331520183,1.0,0.0,90.080810713391368078,0.1501346845223189467966666667
0x450cf20323733ea1ba31357cc129bd7da188cc68,1265.88085685771298577,4.0,0.0,73.445526432220114717,0.146891052864440229434
0x7d30db5b2edab43f7a98645e9a6a0e4806d29ae4,18033.917043492859502188,32.0,1.0,113.863670311080498125,0.1453988642906432399863865586
0x989c4fb381b38fd031862f96a8519ac438552ea3,544.594134126408740814,1.0,0.0,72.609927373475534192,0.145219854746951068384
0xff789ab6730c22da1e095645836cb70eaf5cfc51,3473.399105222549639155,24.0,0.0,98.087699152271170500,0.1442314832899673071004850785
0x35d1ca7a982d65c784361501e0aadb1ab1d4cc1b,506.102126005336997844,1.0,0.0,72.020016015082928607,0.144040032030165857214
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,199.791477787851262431,2.0,0.0,88.997796819486903626,0.1417495156010094498970408877
0x7476d1e9659a49b92c3f65f0a6de00a18fc3d6fa,433758.469230380610823365,26.0,1.0,397.207182049065648822,0.1406846876491913122762503089
0xcf1e9fb3aa42bc4f888cfe1161f3778e71141453,7493.604060846156055276,3.0,0.0,70.252802874814026542,0.140505605749628053084
0x020b0d4c844e0dbca51c9ab779df0191978c0359,5537.169760104591676005,11.0,0.0,69.494002219734069412,0.138988004439468138824
0xaff7a6bf3205a031daeb9dd5b0c7f8f1f6dfbcd1,15066.272188937212983521,6.0,0.0,251.928858912056574970,0.1387480701693665513531005394
0x110b8b6717c4da32d86a8d3ef78964d44f9d61f0,30986.795577996958797339,11.0,0.0,304.544132481434728539,0.1384481839142652178386516320
0xcb09f6aaa8af3495121c0b76256b0842cfb18f45,2127.549198794204566942,2.0,0.0,67.290797405202200830,0.13458159481040440166
0xefde2f9b573a8c88531dda127d61b49ba4a3d7ec,104726.008472222795228109,21.0,0.0,412.729059498130606884,0.1336034460784980093080343134
0xe51231daa306acf16eac34a864564ca36b262a1f,299.294725324941845300,1.0,0.0,66.682016384970758345,0.13336403276994151669
0x05054c258af0d56cab3c98b3923e93966fe797a3,3238.572841172635118598,5.0,0.0,66.583307739608174909,0.133166615479216349818
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,906.76215292514344789,2.0,0.0,66.310149384117090462,0.132620298768234180924
0x6a2b01b2ba4c700b2c67d74f779a1222d7070c13,16810,2.0,0.0,262.437931825773987,0.1312189659128869935
0x104a7a8acea1997018349b70ef82da35725ac473,150907.040515102888170618,30.0,0.0,450.081856879752074890,0.1304662180575704192303029263
0x70dd93eb1d09d6543bb368be048e39916fc7d921,115691.094527467545228398,23.0,0.0,429.144532575705880111,0.1282104126812906048335053321
0x9e26e1b35164afb1332592af393edf5f2a2c7f51,751.526000026395168881,2.0,0.0,63.167653185924039769,0.126335306371848079538
0xd894de705b1fa1548c8c7ad1b827b32f6ca36475,339.37067581541325265,3.0,0.0,62.628738013442823814,0.125257476026885647628
0x482a82761710aeaf04665bb28e32fb256b4a7bc8,788.810354216792970976,2.0,0.0,62.203032614685803151,0.124406065229371606302
0x547b36b9710b5fdbcd89abf983c2b944bfc6c073,23236.098535065460504474,7.0,0.0,62.175380513844080676,0.124350761027688161352
0x0f133919b60bdf696b0ebfa625ee7b16d92c17e6,1092.924179017717127588,2.0,0.0,62.011564091054525255,0.12402312818210905051
0xe6bea3bd747e81f725c2ba26c0566b2a794fef54,10503.184022312325484117,8.0,0.0,61.809703384426732718,0.123619406768853465436
0xdfab977372a039e78839687b8c359465f0f17532,261872.948902730792266096,7.0,0.0,1213.184955076342730859,0.1230733114768644130788569852
0x85afb101d9f4e3b6a7cb2e41b2f386b3411a5c2c,6400.248102252036567450,2.0,0.0,61.097338770145625895,0.12219467754029125179
0x6ef372ccbbc484cfc5484ff305ac856a57fd1e51,5278.568758010801759299,2.0,0.0,61.033302708198489486,0.122066605416396978972
0x51064197a20a4b1b8ba92b747f4b56d6759fcfce,750.842073760432363403,1.0,0.0,60.968738197300998519,0.121937476394601997038
0x251e409a0433680f85e49cd0abc1cd40bd829012,2125.550989914082927346,2.0,0.0,118.587804814782258864,0.118587804814782258864
0x6ff60e1cf749ae639fbe124ddbc2178c4c988203,1030967.990599729829841706,6.0,0.0,2555.621410836938105170,0.1181152277798434497666970978
0x465d7e6a2c29493ac287619c7a093a363e7f2699,18660.744559776758759289,36.0,0.0,120.089115578073859901,0.1180651929234046341054330274
0xb0a0d4d12803778c4caabe69321ae4c2faf7c496,22003.182614128817257267,6.0,0.0,151.913157238574224992,0.1173859702383719040483993692
0x5378e749d3c7f7507bb6cd40d4b4a4e806e5af35,8403.284500252221102843,2.0,0.0,58.553864751323689099,0.117107729502647378198
0xcbf878c15a011411c7ccabf68cc0fb19318b81d3,487.016722616423524674,2.0,0.0,57.782794028457660283,0.115565588056915320566
0x38430336153468dcf36af5cea7d6bc472425633a,275.429402758841316592,1.0,0.0,57.252977728799987142,0.114505955457599974284
0xe81f49ee584132e01011f898b352e6993d954dd5,29087.159769538134101115,16.0,0.0,93.579036206790046614,0.1143581801830953248430505186
0x4688b6f3c384c3cffe95c92f599213de4a9fa9ca,259.712325498150578689,2.0,0.0,57.163584825120526108,0.114327169650241052216
0x258c83a51bae0cee0e6c38116a858ccb85b65573,12531.193254377085707449,4.0,0.0,186.904846690362523715,0.1133704640566881492476370327
0xb729973d8c89c3225daf9bc2b2f2e6805f1e641b,2025053.639360996906421151,42.0,0.0,8880.233860870668426592,0.1113774054963875511097823251
0xbfe1efa782028779a9559e9ef6af483822b0fed4,270.272012881940880009,2.0,0.0,55.141031170096911116,0.110282062340193822232
0x52b9783f1f955ac10d50c7d4ab62d7f2288d6446,9511.633178255347295926,16.0,0.0,62.507053996576527609,0.1097055821312401138193925276
0x58873382a3bef85c30c148572ea4d32563a3f73a,2176.871159912290684299,2.0,0.0,54.731868763323193794,0.109463737526646387588
0x48d748210ff77dbfa1c16b6a01004c71096a0032,5054.65281445351846896,3.0,0.0,52.937896326645370588,0.105875792653290741176
0x1f0147bc4019c5add7ecb7267baac9d85d2470e9,475.446155520000000000,1.0,0.0,52.780576548652094451,0.105561153097304188902
0x0f45e860058f2b2f8c608c1db003348cc2e8cc8e,32841.980461581461436132,7.0,0.0,301.814610122652783367,0.1054463727153003911023707101
0x1e7e21768ea0169af4b7c3ce3aa7448b3f2ebde2,316.810495514000000000,1.0,0.0,52.374524894907326107,0.104749049789814652214
0xc0df1084ae30ede1d38d1d0c72cc0650423d28d0,34485.826579180578005207,16.0,0.0,51.793164020940065305,0.10358632804188013061
0xf3d81544f9afe790528c901af7cd58b92c0e236c,235.762175354418294977,1.0,0.0,51.355667893655549524,0.102711335787311099048
0xfc74deedbda57d3e85a9525e973184625553efe6,419911.262049611895748129,43.0,1.0,766.304926545568741451,0.1007640196780088394238823838
0x7f7eceede5f97179883ef8f30edf24c50aa5c597,255.000000000000065220,1.0,0.0,49.883420762840695025,0.09976684152568139005
0x2e811936373126d2f6ef6bcac0fc4ccf27b963bc,162.01625,2.0,0.0,49.749440216746398594,0.099498880433492797188
0x2a61cbd3ed0ff55ec4ef7ac046eddb9ba0250612,3849.358929320889010873,3.0,0.0,49.538577966527729026,0.099077155933055458052
0x88d250d0b8aa228f04963dfba7d44d6a2812dc9a,523.242036759553314350,2.0,0.0,49.471250969664152504,0.098942501939328305008
0x6aea0bd4fdab86d147193485ba42b85172829f9a,7203.142777371860749895,6.0,0.0,49.207652473289415372,0.098415304946578830744
0x13bd5d9dff3fa6eb1d3928f34afd0d2d9543989b,4126.514043060564340423,4.0,0.0,47.947689376632433649,0.095895378753264867298
0xc7571572426f147302e541a99d9fc33dc5b54ba1,171908.495865832887366106,2.0,0.0,4814.726846176383987399,0.09564440501398754436331023313
0x6564f96be476a430dede03ecd7352be33b12fc0f,93390.337122420652686767,9.0,0.0,261.817522543337498523,0.09381503581333273352441302362
0xba181deb98afc2202202c9aebf26b18f46d70497,1317.377730016776666184,4.0,0.0,46.742518076066792195,0.09348503615213358439
0x5a9c734d86b596b381d042f63fe5fc98c7149ee4,654.665177545373029607,2.0,0.0,46.132777354637018114,0.092265554709274036228
0x852697ce756ce92b489fda417310dca00eefc3d2,270779.845322248233022784,22.0,0.0,261.456303342413117057,0.09216505209780693875998076146
0xf7f34d077dd46124274db032f417712d514752e7,1694.793071162712184448,2.0,0.0,46.029789034192309927,0.092059578068384619854
0x89a24dbf9755d8d1203a8af28b674b936671b2a3,871.648633184123571473,2.0,0.0,45.681363794962009711,0.091362727589924019422
0x215d8b2afc1c339a107ed61121f7960485fe9231,5208.099176873858995110,6.0,0.0,166.099618682140388193,0.09119249496450183164139474406
0x1d0c32ed8225e6173fc043442706a6c8661ac045,6211.786646249252989396,4.0,0.0,71.339709679644689370,0.09116362052071011473114784153
0x1c175ce4f8f3e8a16df7165f15057a82a88c025c,1699.624301555345717565,13.0,0.0,45.165355847646164911,0.090330711695292329822
0x7aaac7e655e688eacc38a7e4e01400ed70d2795a,205.941304353997020078,1.0,0.0,45.019175663557923860,0.09003835132711584772
0x9c2ce1e7e220ab4b7ea3e8f52d93b752cb2492f3,1965.773853099907493088,3.0,0.0,44.409610012288175945,0.08881922002457635189
